"No.","Time","Source","Destination","Protocol","Length","Time delta from previous captured frame","Info"
"2805","5.386692792","172.16.10.9","172.16.20.9","TCP","2962","0.000000506","5004  >  57968 [PSH, ACK] Seq=318561 Ack=1 Win=85 Len=2896 TSval=2165900367 TSecr=3655881755 [TCP segment of a reassembled PDU]"
"2823","5.414280219","172.16.10.9","172.16.20.9","TCP","2962","0.001990839","5004  >  57968 [PSH, ACK] Seq=321457 Ack=1 Win=85 Len=2896 TSval=2165900410 TSecr=3655881798 [TCP segment of a reassembled PDU]"
"2855","5.476531365","172.16.10.9","172.16.20.9","TCP","2962","0.002670624","5004  >  57968 [PSH, ACK] Seq=324353 Ack=1 Win=85 Len=2896 TSval=2165900477 TSecr=3655881865 [TCP segment of a reassembled PDU]"
"2874","5.513926149","172.16.10.9","172.16.20.9","TCP","2962","0.005255134","5004  >  57968 [PSH, ACK] Seq=327249 Ack=1 Win=85 Len=2896 TSval=2165900505 TSecr=3655881893 [TCP segment of a reassembled PDU]"
"2906","5.585173195","172.16.10.9","172.16.20.9","TCP","2962","0.002013166","5004  >  57968 [PSH, ACK] Seq=330145 Ack=1 Win=85 Len=2896 TSval=2165900567 TSecr=3655881955 [TCP segment of a reassembled PDU]"
"2925","5.618521891","172.16.10.9","172.16.20.9","TCP","2962","0.002400814","5004  >  57968 [PSH, ACK] Seq=333041 Ack=1 Win=85 Len=2896 TSval=2165900605 TSecr=3655881993 [TCP segment of a reassembled PDU]"
"2957","5.667535283","172.16.10.9","172.16.20.9","TCP","2962","0.001192405","5004  >  57968 [PSH, ACK] Seq=335937 Ack=1 Win=85 Len=2896 TSval=2165900676 TSecr=3655882064 [TCP segment of a reassembled PDU]"
"2976","5.698766179","172.16.10.9","172.16.20.9","TCP","2962","0.002320800","5004  >  57968 [PSH, ACK] Seq=338833 Ack=1 Win=85 Len=2896 TSval=2165900709 TSecr=3655882097 [TCP segment of a reassembled PDU]"
"3008","5.767430037","172.16.10.9","172.16.20.9","TCP","2962","0.002522946","5004  >  57968 [PSH, ACK] Seq=341729 Ack=1 Win=85 Len=2896 TSval=2165900758 TSecr=3655882146 [TCP segment of a reassembled PDU]"
"3027","5.803382292","172.16.10.9","172.16.20.9","TCP","2962","0.000000626","5004  >  57968 [PSH, ACK] Seq=344625 Ack=1 Win=85 Len=2896 TSval=2165900789 TSecr=3655882177 [TCP segment of a reassembled PDU]"
"3059","5.872314754","172.16.10.9","172.16.20.9","TCP","2962","0.001760064","5004  >  57968 [PSH, ACK] Seq=347521 Ack=1 Win=85 Len=2896 TSval=2165900858 TSecr=3655882246 [TCP segment of a reassembled PDU]"
"3077","5.907110708","172.16.10.9","172.16.20.9","TCP","2962","0.003773544","5004  >  57968 [PSH, ACK] Seq=350417 Ack=1 Win=85 Len=2896 TSval=2165900895 TSecr=3655882283 [TCP segment of a reassembled PDU]"
"3110","5.969024320","172.16.10.9","172.16.20.9","TCP","2962","0.007926308","5004  >  57968 [PSH, ACK] Seq=353313 Ack=1 Win=85 Len=2896 TSval=2165900963 TSecr=3655882351 [TCP segment of a reassembled PDU]"
"3128","5.994486864","172.16.10.9","172.16.20.9","TCP","2962","0.001127593","5004  >  57968 [PSH, ACK] Seq=356209 Ack=1 Win=85 Len=2896 TSval=2165900998 TSecr=3655882386 [TCP segment of a reassembled PDU]"
"3161","6.057088934","172.16.10.9","172.16.20.9","TCP","2962","0.000000363","5004  >  57968 [PSH, ACK] Seq=359105 Ack=1 Win=85 Len=2896 TSval=2165901060 TSecr=3655882448 [TCP segment of a reassembled PDU]"
"3179","6.087234914","172.16.10.9","172.16.20.9","TCP","2962","0.001113056","5004  >  57968 [PSH, ACK] Seq=362001 Ack=1 Win=85 Len=2896 TSval=2165901085 TSecr=3655882473 [TCP segment of a reassembled PDU]"
"3212","6.155581628","172.16.10.9","172.16.20.9","TCP","2962","0.001570428","5004  >  57968 [PSH, ACK] Seq=364897 Ack=1 Win=85 Len=2896 TSval=2165901149 TSecr=3655882537 [TCP segment of a reassembled PDU]"
"3230","6.184410180","172.16.10.9","172.16.20.9","TCP","2962","0.001114455","5004  >  57968 [PSH, ACK] Seq=367793 Ack=1 Win=85 Len=2896 TSval=2165901178 TSecr=3655882566 [TCP segment of a reassembled PDU]"
"3263","6.234562810","172.16.10.9","172.16.20.9","TCP","2962","0.001449410","5004  >  57968 [PSH, ACK] Seq=370689 Ack=1 Win=85 Len=2896 TSval=2165901248 TSecr=3655882635 [TCP segment of a reassembled PDU]"
"3281","6.264855418","172.16.10.9","172.16.20.9","TCP","2962","0.001738393","5004  >  57968 [PSH, ACK] Seq=373585 Ack=1 Win=85 Len=2896 TSval=2165901275 TSecr=3655882663 [TCP segment of a reassembled PDU]"
"3314","6.344770307","172.16.10.9","172.16.20.9","TCP","2962","0.006217656","5004  >  57968 [PSH, ACK] Seq=376481 Ack=1 Win=85 Len=2896 TSval=2165901325 TSecr=3655882713 [TCP segment of a reassembled PDU]"
"3332","6.370865738","172.16.10.9","172.16.20.9","TCP","2962","0.002005996","5004  >  57968 [PSH, ACK] Seq=379377 Ack=1 Win=85 Len=2896 TSval=2165901355 TSecr=3655882743 [TCP segment of a reassembled PDU]"
"3365","6.425573095","172.16.10.9","172.16.20.9","TCP","2962","0.006415723","5004  >  57968 [PSH, ACK] Seq=382273 Ack=1 Win=85 Len=2896 TSval=2165901435 TSecr=3655882823 [TCP segment of a reassembled PDU]"
"3383","6.456464232","172.16.10.9","172.16.20.9","TCP","2962","0.006729918","5004  >  57968 [PSH, ACK] Seq=385169 Ack=1 Win=85 Len=2896 TSval=2165901462 TSecr=3655882850 [TCP segment of a reassembled PDU]"
"3416","6.506275433","172.16.10.9","172.16.20.9","TCP","2962","0.000330800","5004  >  57968 [PSH, ACK] Seq=388065 Ack=1 Win=85 Len=2896 TSval=2165901516 TSecr=3655882904 [TCP segment of a reassembled PDU]"
"3433","6.532573398","172.16.10.9","172.16.20.9","TCP","2962","0.001902339","5004  >  57968 [PSH, ACK] Seq=390961 Ack=1 Win=85 Len=2896 TSval=2165901547 TSecr=3655882935 [TCP segment of a reassembled PDU]"
"3466","6.591379642","172.16.10.9","172.16.20.9","TCP","2962","0.000000298","5004  >  57968 [PSH, ACK] Seq=393857 Ack=1 Win=85 Len=2896 TSval=2165901597 TSecr=3655882985 [TCP segment of a reassembled PDU]"
"3484","6.621583403","172.16.10.9","172.16.20.9","TCP","2962","0.001301448","5004  >  57968 [PSH, ACK] Seq=396753 Ack=1 Win=85 Len=2896 TSval=2165901623 TSecr=3655883011 [TCP segment of a reassembled PDU]"
"3516","6.689888707","172.16.10.9","172.16.20.9","TCP","2962","0.000797927","5004  >  57968 [PSH, ACK] Seq=399649 Ack=1 Win=85 Len=2896 TSval=2165901682 TSecr=3655883070 [TCP segment of a reassembled PDU]"
"3535","6.728586554","172.16.10.9","172.16.20.9","TCP","2962","0.002040722","5004  >  57968 [PSH, ACK] Seq=402545 Ack=1 Win=85 Len=2896 TSval=2165901712 TSecr=3655883100 [TCP segment of a reassembled PDU]"
"3567","6.778376901","172.16.10.9","172.16.20.9","TCP","2962","0.001403981","5004  >  57968 [PSH, ACK] Seq=405441 Ack=1 Win=85 Len=2896 TSval=2165901781 TSecr=3655883168 [TCP segment of a reassembled PDU]"
"3586","6.817832879","172.16.10.9","172.16.20.9","TCP","2962","0.001650620","5004  >  57968 [PSH, ACK] Seq=408337 Ack=1 Win=85 Len=2896 TSval=2165901819 TSecr=3655883207 [TCP segment of a reassembled PDU]"
"3618","6.875991214","172.16.10.9","172.16.20.9","TCP","2962","0.001446172","5004  >  57968 [PSH, ACK] Seq=411233 Ack=1 Win=85 Len=2896 TSval=2165901869 TSecr=3655883257 [TCP segment of a reassembled PDU]"
"3635","6.906054050","172.16.10.9","172.16.20.9","TCP","2962","0.002163082","5004  >  57968 [PSH, ACK] Seq=414129 Ack=1 Win=85 Len=2896 TSval=2165901908 TSecr=3655883296 [TCP segment of a reassembled PDU]"
"3669","6.979245718","172.16.10.9","172.16.20.9","TCP","2962","0.007444119","5004  >  57968 [PSH, ACK] Seq=417025 Ack=1 Win=85 Len=2896 TSval=2165901967 TSecr=3655883355 [TCP segment of a reassembled PDU]"
"3686","7.010761616","172.16.10.9","172.16.20.9","TCP","2962","0.006796933","5004  >  57968 [PSH, ACK] Seq=419921 Ack=1 Win=85 Len=2896 TSval=2165901997 TSecr=3655883385 [TCP segment of a reassembled PDU]"
"3718","7.073545239","172.16.10.9","172.16.20.9","TCP","2962","0.002240457","5004  >  57968 [PSH, ACK] Seq=422817 Ack=1 Win=85 Len=2896 TSval=2165902071 TSecr=3655883459 [TCP segment of a reassembled PDU]"
"3737","7.106426289","172.16.10.9","172.16.20.9","TCP","2962","0.002760715","5004  >  57968 [PSH, ACK] Seq=425713 Ack=1 Win=85 Len=2896 TSval=2165902102 TSecr=3655883489 [TCP segment of a reassembled PDU]"
"3769","7.159900879","172.16.10.9","172.16.20.9","TCP","2962","0.001524533","5004  >  57968 [PSH, ACK] Seq=428609 Ack=1 Win=85 Len=2896 TSval=2165902164 TSecr=3655883552 [TCP segment of a reassembled PDU]"
"3787","7.201655025","172.16.10.9","172.16.20.9","TCP","2962","0.001431049","5004  >  57968 [PSH, ACK] Seq=431505 Ack=1 Win=85 Len=2896 TSval=2165902197 TSecr=3655883585 [TCP segment of a reassembled PDU]"
"3820","7.257191509","172.16.10.9","172.16.20.9","TCP","2962","0.000834974","5004  >  57968 [PSH, ACK] Seq=434401 Ack=1 Win=85 Len=2896 TSval=2165902250 TSecr=3655883638 [TCP segment of a reassembled PDU]"
"3838","7.286633868","172.16.10.9","172.16.20.9","TCP","2962","0.001191512","5004  >  57968 [PSH, ACK] Seq=437297 Ack=1 Win=85 Len=2896 TSval=2165902292 TSecr=3655883680 [TCP segment of a reassembled PDU]"
"3871","7.336933111","172.16.10.9","172.16.20.9","TCP","2962","0.000661417","5004  >  57968 [PSH, ACK] Seq=440193 Ack=1 Win=85 Len=2896 TSval=2165902348 TSecr=3655883736 [TCP segment of a reassembled PDU]"
"3889","7.378367400","172.16.10.9","172.16.20.9","TCP","2962","0.001441273","5004  >  57968 [PSH, ACK] Seq=443089 Ack=1 Win=85 Len=2896 TSval=2165902377 TSecr=3655883765 [TCP segment of a reassembled PDU]"
"3920","7.431251098","172.16.10.9","172.16.20.9","TCP","2962","0.001575393","5004  >  57968 [PSH, ACK] Seq=445985 Ack=1 Win=85 Len=2896 TSval=2165902428 TSecr=3655883815 [TCP segment of a reassembled PDU]"
"3940","7.461050321","172.16.10.9","172.16.20.9","TCP","2962","0.001328351","5004  >  57968 [PSH, ACK] Seq=448881 Ack=1 Win=85 Len=2896 TSval=2165902469 TSecr=3655883857 [TCP segment of a reassembled PDU]"
"3971","7.537602055","172.16.10.9","172.16.20.9","TCP","2962","0.013332389","5004  >  57968 [PSH, ACK] Seq=451777 Ack=1 Win=85 Len=2896 TSval=2165902522 TSecr=3655883910 [TCP segment of a reassembled PDU]"
"3991","7.571670929","172.16.10.9","172.16.20.9","TCP","2962","0.001287179","5004  >  57968 [PSH, ACK] Seq=454673 Ack=1 Win=85 Len=2896 TSval=2165902552 TSecr=3655883940 [TCP segment of a reassembled PDU]"
"4022","7.633078452","172.16.10.9","172.16.20.9","TCP","2962","0.000000212","5004  >  57968 [PSH, ACK] Seq=457569 Ack=1 Win=85 Len=2896 TSval=2165902629 TSecr=3655884017 [TCP segment of a reassembled PDU]"
"4042","7.665182886","172.16.10.9","172.16.20.9","TCP","2962","0.002985671","5004  >  57968 [PSH, ACK] Seq=460465 Ack=1 Win=85 Len=2896 TSval=2165902662 TSecr=3655884050 [TCP segment of a reassembled PDU]"
"4072","7.718724028","172.16.10.9","172.16.20.9","TCP","2962","0.005989225","5004  >  57968 [PSH, ACK] Seq=463361 Ack=1 Win=85 Len=2896 TSval=2165902724 TSecr=3655884112 [TCP segment of a reassembled PDU]"
"4093","7.751194946","172.16.10.9","172.16.20.9","TCP","2962","0.002051146","5004  >  57968 [PSH, ACK] Seq=466257 Ack=1 Win=85 Len=2896 TSval=2165902756 TSecr=3655884144 [TCP segment of a reassembled PDU]"
"4123","7.811197299","172.16.10.9","172.16.20.9","TCP","2962","0.000000742","5004  >  57968 [PSH, ACK] Seq=469153 Ack=1 Win=85 Len=2896 TSval=2165902809 TSecr=3655884197 [TCP segment of a reassembled PDU]"
"4144","7.862246069","172.16.10.9","172.16.20.9","TCP","2962","0.002279776","5004  >  57968 [PSH, ACK] Seq=472049 Ack=1 Win=85 Len=2896 TSval=2165902842 TSecr=3655884230 [TCP segment of a reassembled PDU]"
"4173","7.911078613","172.16.10.9","172.16.20.9","TCP","2962","0.002713504","5004  >  57968 [PSH, ACK] Seq=474945 Ack=1 Win=85 Len=2896 TSval=2165902903 TSecr=3655884291 [TCP segment of a reassembled PDU]"
"4195","7.949888592","172.16.10.9","172.16.20.9","TCP","2962","0.002365103","5004  >  57968 [PSH, ACK] Seq=477841 Ack=1 Win=85 Len=2896 TSval=2165902953 TSecr=3655884341 [TCP segment of a reassembled PDU]"
"4224","8.019713069","172.16.10.9","172.16.20.9","TCP","2962","0.000000242","5004  >  57968 [PSH, ACK] Seq=480737 Ack=1 Win=85 Len=2896 TSval=2165903002 TSecr=3655884390 [TCP segment of a reassembled PDU]"
"4246","8.112915476","172.16.10.9","172.16.20.9","TCP","2962","0.058701867","5004  >  57968 [PSH, ACK] Seq=483633 Ack=1 Win=85 Len=2896 TSval=2165903041 TSecr=3655884429 [TCP segment of a reassembled PDU]"
"4274","8.194365223","172.16.10.9","172.16.20.9","TCP","2962","0.001864139","5004  >  57968 [PSH, ACK] Seq=486529 Ack=1 Win=85 Len=2896 TSval=2165903112 TSecr=3655884500 [TCP segment of a reassembled PDU]"
"4298","8.233681642","172.16.10.9","172.16.20.9","TCP","2962","0.001473399","5004  >  57968 [PSH, ACK] Seq=489425 Ack=1 Win=85 Len=2896 TSval=2165903207 TSecr=3655884593 [TCP segment of a reassembled PDU]"
"4325","8.279351129","172.16.10.9","172.16.20.9","TCP","2962","0.001276463","5004  >  57968 [PSH, ACK] Seq=492321 Ack=1 Win=85 Len=2896 TSval=2165903285 TSecr=3655884673 [TCP segment of a reassembled PDU]"
"4349","8.332558705","172.16.10.9","172.16.20.9","TCP","2962","0.001347718","5004  >  57968 [PSH, ACK] Seq=495217 Ack=1 Win=85 Len=2896 TSval=2165903324 TSecr=3655884712 [TCP segment of a reassembled PDU]"
"4376","8.380749540","172.16.10.9","172.16.20.9","TCP","2962","0.001286801","5004  >  57968 [PSH, ACK] Seq=498113 Ack=1 Win=85 Len=2896 TSval=2165903370 TSecr=3655884758 [TCP segment of a reassembled PDU]"
"4400","8.427571673","172.16.10.9","172.16.20.9","TCP","2962","0.006000813","5004  >  57968 [PSH, ACK] Seq=501009 Ack=1 Win=85 Len=2896 TSval=2165903423 TSecr=3655884811 [TCP segment of a reassembled PDU]"
"4427","8.468490251","172.16.10.9","172.16.20.9","TCP","2962","0.001695688","5004  >  57968 [PSH, ACK] Seq=503905 Ack=1 Win=85 Len=2896 TSval=2165903471 TSecr=3655884859 [TCP segment of a reassembled PDU]"
"4451","8.504837953","172.16.10.9","172.16.20.9","TCP","2962","0.001134014","5004  >  57968 [PSH, ACK] Seq=506801 Ack=1 Win=85 Len=2896 TSval=2165903518 TSecr=3655884906 [TCP segment of a reassembled PDU]"
"4478","8.567135520","172.16.10.9","172.16.20.9","TCP","2962","0.001588160","5004  >  57968 [PSH, ACK] Seq=509697 Ack=1 Win=85 Len=2896 TSval=2165903560 TSecr=3655884947 [TCP segment of a reassembled PDU]"
"4502","8.633580926","172.16.10.9","172.16.20.9","TCP","2962","0.004004744","5004  >  57968 [PSH, ACK] Seq=512593 Ack=1 Win=85 Len=2896 TSval=2165903595 TSecr=3655884983 [TCP segment of a reassembled PDU]"
"4529","8.680735132","172.16.10.9","172.16.20.9","TCP","2962","0.002256599","5004  >  57968 [PSH, ACK] Seq=515489 Ack=1 Win=85 Len=2896 TSval=2165903658 TSecr=3655885046 [TCP segment of a reassembled PDU]"
"4553","8.721946562","172.16.10.9","172.16.20.9","TCP","2962","0.001653426","5004  >  57968 [PSH, ACK] Seq=518385 Ack=1 Win=85 Len=2896 TSval=2165903724 TSecr=3655885112 [TCP segment of a reassembled PDU]"
"4580","8.767192459","172.16.10.9","172.16.20.9","TCP","2962","0.001580294","5004  >  57968 [PSH, ACK] Seq=521281 Ack=1 Win=85 Len=2896 TSval=2165903772 TSecr=3655885160 [TCP segment of a reassembled PDU]"
"4604","8.814254992","172.16.10.9","172.16.20.9","TCP","2962","0.001271165","5004  >  57968 [PSH, ACK] Seq=524177 Ack=1 Win=85 Len=2896 TSval=2165903813 TSecr=3655885200 [TCP segment of a reassembled PDU]"
"4631","8.863432328","172.16.10.9","172.16.20.9","TCP","2962","0.001670227","5004  >  57968 [PSH, ACK] Seq=527073 Ack=1 Win=85 Len=2896 TSval=2165903858 TSecr=3655885246 [TCP segment of a reassembled PDU]"
"4655","8.904308834","172.16.10.9","172.16.20.9","TCP","2962","0.001590377","5004  >  57968 [PSH, ACK] Seq=529969 Ack=1 Win=85 Len=2896 TSval=2165903905 TSecr=3655885293 [TCP segment of a reassembled PDU]"
"4682","8.947113489","172.16.10.9","172.16.20.9","TCP","2962","0.000925288","5004  >  57968 [PSH, ACK] Seq=532865 Ack=1 Win=85 Len=2896 TSval=2165903954 TSecr=3655885342 [TCP segment of a reassembled PDU]"
"4706","8.993674171","172.16.10.9","172.16.20.9","TCP","2962","0.001304845","5004  >  57968 [PSH, ACK] Seq=535761 Ack=1 Win=85 Len=2896 TSval=2165903995 TSecr=3655885383 [TCP segment of a reassembled PDU]"
"4733","9.054767422","172.16.10.9","172.16.20.9","TCP","2962","0.000000274","5004  >  57968 [PSH, ACK] Seq=538657 Ack=1 Win=85 Len=2896 TSval=2165904038 TSecr=3655885426 [TCP segment of a reassembled PDU]"
"4757","9.101605503","172.16.10.9","172.16.20.9","TCP","2962","0.000000335","5004  >  57968 [PSH, ACK] Seq=541553 Ack=1 Win=85 Len=2896 TSval=2165904084 TSecr=3655885472 [TCP segment of a reassembled PDU]"
"4783","9.148126807","172.16.10.9","172.16.20.9","TCP","2962","0.000000289","5004  >  57968 [PSH, ACK] Seq=544449 Ack=1 Win=85 Len=2896 TSval=2165904145 TSecr=3655885533 [TCP segment of a reassembled PDU]"
"4807","9.218613264","172.16.10.9","172.16.20.9","TCP","2962","0.005979401","5004  >  57968 [PSH, ACK] Seq=547345 Ack=1 Win=85 Len=2896 TSval=2165904192 TSecr=3655885580 [TCP segment of a reassembled PDU]"
"4833","9.261212446","172.16.10.9","172.16.20.9","TCP","2962","0.005807605","5004  >  57968 [PSH, ACK] Seq=550241 Ack=1 Win=85 Len=2896 TSval=2165904239 TSecr=3655885627 [TCP segment of a reassembled PDU]"
"4858","9.311756146","172.16.10.9","172.16.20.9","TCP","2962","0.001648118","5004  >  57968 [PSH, ACK] Seq=553137 Ack=1 Win=85 Len=2896 TSval=2165904309 TSecr=3655885697 [TCP segment of a reassembled PDU]"
"4884","9.357403819","172.16.10.9","172.16.20.9","TCP","2962","0.001550059","5004  >  57968 [PSH, ACK] Seq=556033 Ack=1 Win=85 Len=2896 TSval=2165904352 TSecr=3655885740 [TCP segment of a reassembled PDU]"
"4907","9.396676837","172.16.10.9","172.16.20.9","TCP","2962","0.000595247","5004  >  57968 [PSH, ACK] Seq=558929 Ack=1 Win=85 Len=2896 TSval=2165904402 TSecr=3655885790 [TCP segment of a reassembled PDU]"
"4935","9.442719087","172.16.10.9","172.16.20.9","TCP","2962","0.001202913","5004  >  57968 [PSH, ACK] Seq=561825 Ack=1 Win=85 Len=2896 TSval=2165904448 TSecr=3655885836 [TCP segment of a reassembled PDU]"
"4958","9.482072688","172.16.10.9","172.16.20.9","TCP","2962","0.001434463","5004  >  57968 [PSH, ACK] Seq=564721 Ack=1 Win=85 Len=2896 TSval=2165904490 TSecr=3655885878 [TCP segment of a reassembled PDU]"
"4986","9.535165791","172.16.10.9","172.16.20.9","TCP","2962","0.001596272","5004  >  57968 [PSH, ACK] Seq=567617 Ack=1 Win=85 Len=2896 TSval=2165904534 TSecr=3655885921 [TCP segment of a reassembled PDU]"
"5009","9.583800060","172.16.10.9","172.16.20.9","TCP","2962","0.000000319","5004  >  57968 [PSH, ACK] Seq=570513 Ack=1 Win=85 Len=2896 TSval=2165904573 TSecr=3655885961 [TCP segment of a reassembled PDU]"
"5037","9.631882857","172.16.10.9","172.16.20.9","TCP","2962","0.001944590","5004  >  57968 [PSH, ACK] Seq=573409 Ack=1 Win=85 Len=2896 TSval=2165904626 TSecr=3655886014 [TCP segment of a reassembled PDU]"
"5059","9.664129067","172.16.10.9","172.16.20.9","TCP","2962","0.000956271","5004  >  57968 [PSH, ACK] Seq=576305 Ack=1 Win=85 Len=2896 TSval=2165904678 TSecr=3655886066 [TCP segment of a reassembled PDU]"
"5088","9.708524295","172.16.10.9","172.16.20.9","TCP","2962","0.001331486","5004  >  57968 [PSH, ACK] Seq=579201 Ack=1 Win=85 Len=2896 TSval=2165904723 TSecr=3655886110 [TCP segment of a reassembled PDU]"
"5110","9.748946172","172.16.10.9","172.16.20.9","TCP","2962","0.002923555","5004  >  57968 [PSH, ACK] Seq=582097 Ack=1 Win=85 Len=2896 TSval=2165904755 TSecr=3655886143 [TCP segment of a reassembled PDU]"
"5139","9.808730980","172.16.10.9","172.16.20.9","TCP","2962","0.005468273","5004  >  57968 [PSH, ACK] Seq=584993 Ack=1 Win=85 Len=2896 TSval=2165904799 TSecr=3655886187 [TCP segment of a reassembled PDU]"
"5161","9.852807316","172.16.10.9","172.16.20.9","TCP","2962","0.001870615","5004  >  57968 [PSH, ACK] Seq=587889 Ack=1 Win=85 Len=2896 TSval=2165904840 TSecr=3655886228 [TCP segment of a reassembled PDU]"
"5190","9.901346545","172.16.10.9","172.16.20.9","TCP","2962","0.000975779","5004  >  57968 [PSH, ACK] Seq=590785 Ack=1 Win=85 Len=2896 TSval=2165904899 TSecr=3655886287 [TCP segment of a reassembled PDU]"
"5212","9.939643728","172.16.10.9","172.16.20.9","TCP","2962","0.001232463","5004  >  57968 [PSH, ACK] Seq=593681 Ack=1 Win=85 Len=2896 TSval=2165904943 TSecr=3655886331 [TCP segment of a reassembled PDU]"
"5241","9.991423738","172.16.10.9","172.16.20.9","TCP","2962","0.001144416","5004  >  57968 [PSH, ACK] Seq=596577 Ack=1 Win=85 Len=2896 TSval=2165904992 TSecr=3655886380 [TCP segment of a reassembled PDU]"
"5263","10.032590450","172.16.10.9","172.16.20.9","TCP","2962","0.000000479","5004  >  57968 [PSH, ACK] Seq=599473 Ack=1 Win=85 Len=2896 TSval=2165905030 TSecr=3655886418 [TCP segment of a reassembled PDU]"
"5292","10.129402759","172.16.10.9","172.16.20.9","TCP","2962","0.000000502","5004  >  57968 [PSH, ACK] Seq=602369 Ack=1 Win=85 Len=2896 TSval=2165905082 TSecr=3655886470 [TCP segment of a reassembled PDU]"
"5313","10.166101910","172.16.10.9","172.16.20.9","TCP","2962","0.001242630","5004  >  57968 [PSH, ACK] Seq=605265 Ack=1 Win=85 Len=2896 TSval=2165905124 TSecr=3655886512 [TCP segment of a reassembled PDU]"
"5342","10.218823338","172.16.10.9","172.16.20.9","TCP","2962","0.006179424","5004  >  57968 [PSH, ACK] Seq=608161 Ack=1 Win=85 Len=2896 TSval=2165905220 TSecr=3655886608 [TCP segment of a reassembled PDU]"
"5364","10.256782925","172.16.10.9","172.16.20.9","TCP","2962","0.003966173","5004  >  57968 [PSH, ACK] Seq=611057 Ack=1 Win=85 Len=2896 TSval=2165905257 TSecr=3655886645 [TCP segment of a reassembled PDU]"
"5393","10.307204160","172.16.10.9","172.16.20.9","TCP","2962","0.003620608","5004  >  57968 [PSH, ACK] Seq=613953 Ack=1 Win=85 Len=2896 TSval=2165905310 TSecr=3655886698 [TCP segment of a reassembled PDU]"
"5415","10.347812242","172.16.10.9","172.16.20.9","TCP","2962","0.001674619","5004  >  57968 [PSH, ACK] Seq=616849 Ack=1 Win=85 Len=2896 TSval=2165905347 TSecr=3655886735 [TCP segment of a reassembled PDU]"
"5444","10.396532540","172.16.10.9","172.16.20.9","TCP","2962","0.003075341","5004  >  57968 [PSH, ACK] Seq=619745 Ack=1 Win=85 Len=2896 TSval=2165905398 TSecr=3655886786 [TCP segment of a reassembled PDU]"
"5466","10.435548635","172.16.10.9","172.16.20.9","TCP","2962","0.000457376","5004  >  57968 [PSH, ACK] Seq=622641 Ack=1 Win=85 Len=2896 TSval=2165905439 TSecr=3655886826 [TCP segment of a reassembled PDU]"
"5495","10.486580019","172.16.10.9","172.16.20.9","TCP","2962","0.005069197","5004  >  57968 [PSH, ACK] Seq=625537 Ack=1 Win=85 Len=2896 TSval=2165905487 TSecr=3655886875 [TCP segment of a reassembled PDU]"
"5514","10.516969622","172.16.10.9","172.16.20.9","TCP","2962","0.001930291","5004  >  57968 [PSH, ACK] Seq=628433 Ack=1 Win=85 Len=2896 TSval=2165905526 TSecr=3655886914 [TCP segment of a reassembled PDU]"
"5546","10.576258565","172.16.10.9","172.16.20.9","TCP","2962","0.001597827","5004  >  57968 [PSH, ACK] Seq=631329 Ack=1 Win=85 Len=2896 TSval=2165905577 TSecr=3655886965 [TCP segment of a reassembled PDU]"
