"No.","Time","Source","Destination","Protocol","Length","Time delta from previous captured frame","Info"
"280","5.414501630","172.16.20.1","172.16.20.9","TCP","4410","0.003032935","5004  >  36330 [PSH, ACK] Seq=704053 Ack=1 Win=85 Len=4344 TSval=2121624729 TSecr=3180721593"
"282","5.419161321","172.16.20.1","172.16.20.9","TCP","4343","0.004633096","5004  >  36330 [PSH, ACK] Seq=708397 Ack=1 Win=85 Len=4277 TSval=2121624734 TSecr=3180721602"
"284","5.498369196","172.16.20.1","172.16.20.9","TCP","1487","0.079181098","5004  >  36330 [PSH, ACK] Seq=712674 Ack=1 Win=85 Len=1421 TSval=2121624821 TSecr=3180721610"
"285","5.498491798","172.16.20.1","172.16.20.9","TCP","1514","0.000122602","5004  >  36330 [ACK] Seq=714095 Ack=1 Win=85 Len=1448 TSval=2121624821 TSecr=3180721610"
"287","5.500001069","172.16.20.1","172.16.20.9","TCP","1023","0.001498537","5004  >  36330 [PSH, ACK] Seq=715543 Ack=1 Win=85 Len=957 TSval=2121624821 TSecr=3180721689"
"289","5.552635609","172.16.20.1","172.16.20.9","TCP","552","0.052154880","5004  >  36330 [PSH, ACK] Seq=716500 Ack=1 Win=85 Len=486 TSval=2121624875 TSecr=3180721691"
"291","5.738316787","172.16.20.1","172.16.20.9","TCP","975","0.184741882","5004  >  36330 [PSH, ACK] Seq=716986 Ack=1 Win=85 Len=909 TSval=2121625061 TSecr=3180721744"
"292","5.738476733","172.16.20.1","172.16.20.9","TCP","1514","0.000159946","5004  >  36330 [ACK] Seq=717895 Ack=1 Win=85 Len=1448 TSval=2121625061 TSecr=3180721744"
"294","5.739491556","172.16.20.1","172.16.20.9","TCP","502","0.000873682","5004  >  36330 [PSH, ACK] Seq=719343 Ack=1 Win=85 Len=436 TSval=2121625061 TSecr=3180721929"
"296","5.780312740","172.16.20.1","172.16.20.9","TCP","1883","0.040699202","5004  >  36330 [PSH, ACK] Seq=719779 Ack=1 Win=85 Len=1817 TSval=2121625103 TSecr=3180721930"
"298","5.993599506","172.16.20.1","172.16.20.9","TCP","2592","0.213003011","5004  >  36330 [PSH, ACK] Seq=721596 Ack=1 Win=85 Len=2526 TSval=2121625316 TSecr=3180721971"
"300","5.994871286","172.16.20.1","172.16.20.9","TCP","2779","0.001255319","5004  >  36330 [PSH, ACK] Seq=724122 Ack=1 Win=85 Len=2713 TSval=2121625317 TSecr=3180722184"
"302","6.036433079","172.16.20.1","172.16.20.9","TCP","593","0.041551782","5004  >  36330 [PSH, ACK] Seq=726835 Ack=1 Win=85 Len=527 TSval=2121625359 TSecr=3180722185"
"304","6.252318039","172.16.20.1","172.16.20.9","TCP","979","0.215865825","5004  >  36330 [PSH, ACK] Seq=727362 Ack=1 Win=85 Len=913 TSval=2121625575 TSecr=3180722227"
"306","6.252448566","172.16.20.1","172.16.20.9","TCP","3770","0.000115095","5004  >  36330 [PSH, ACK] Seq=728275 Ack=1 Win=85 Len=3704 TSval=2121625575 TSecr=3180722443"
"308","6.296846512","172.16.20.1","172.16.20.9","TCP","1545","0.044389967","5004  >  36330 [PSH, ACK] Seq=731979 Ack=1 Win=85 Len=1479 TSval=2121625619 TSecr=3180722443"
"310","6.297023992","172.16.20.1","172.16.20.9","TCP","3996","0.000163383","5004  >  36330 [PSH, ACK] Seq=733458 Ack=1 Win=85 Len=3930 TSval=2121625619 TSecr=3180722487"
"312","6.496043765","172.16.20.1","172.16.20.9","TCP","5118","0.199008159","5004  >  36330 [PSH, ACK] Seq=737388 Ack=1 Win=85 Len=5052 TSval=2121625819 TSecr=3180722488"
"314","6.502833881","172.16.20.1","172.16.20.9","TCP","4520","0.006766594","5004  >  36330 [PSH, ACK] Seq=742440 Ack=1 Win=85 Len=4454 TSval=2121625819 TSecr=3180722687"
"316","6.537253538","172.16.20.1","172.16.20.9","TCP","2870","0.034389989","5004  >  36330 [PSH, ACK] Seq=746894 Ack=1 Win=85 Len=2804 TSval=2121625860 TSecr=3180722693"
"318","6.538781713","172.16.20.1","172.16.20.9","TCP","1728","0.001513053","5004  >  36330 [PSH, ACK] Seq=749698 Ack=1 Win=85 Len=1662 TSval=2121625860 TSecr=3180722728"
"320","6.762509389","172.16.20.1","172.16.20.9","TCP","7306","0.223715666","5004  >  36330 [PSH, ACK] Seq=751360 Ack=1 Win=85 Len=7240 TSval=2121626085 TSecr=3180722729"
"322","6.774759186","172.16.20.1","172.16.20.9","TCP","2826","0.012128085","5004  >  36330 [PSH, ACK] Seq=758600 Ack=1 Win=85 Len=2760 TSval=2121626085 TSecr=3180722729"
"324","6.776345087","172.16.20.1","172.16.20.9","TCP","972","0.001550764","5004  >  36330 [PSH, ACK] Seq=761360 Ack=1 Win=85 Len=906 TSval=2121626097 TSecr=3180722965"
"326","6.809710544","172.16.20.1","172.16.20.9","TCP","10034","0.033346329","5004  >  36330 [PSH, ACK] Seq=762266 Ack=1 Win=85 Len=9968 TSval=2121626132 TSecr=3180722967"
"328","6.996345833","172.16.20.1","172.16.20.9","TCP","5068","0.186620041","5004  >  36330 [PSH, ACK] Seq=772234 Ack=1 Win=85 Len=5002 TSval=2121626319 TSecr=3180723000"
"330","7.000204995","172.16.20.1","172.16.20.9","TCP","2889","0.003844642","5004  >  36330 [PSH, ACK] Seq=777236 Ack=1 Win=85 Len=2823 TSval=2121626319 TSecr=3180723187"
"332","7.062491635","172.16.20.1","172.16.20.9","TCP","10066","0.062260585","5004  >  36330 [PSH, ACK] Seq=780059 Ack=1 Win=85 Len=10000 TSval=2121626385 TSecr=3180723191"
"334","7.071485395","172.16.20.1","172.16.20.9","TCP","4685","0.008976682","5004  >  36330 [PSH, ACK] Seq=790059 Ack=1 Win=85 Len=4619 TSval=2121626385 TSecr=3180723253"
"336","7.248929910","172.16.20.1","172.16.20.9","TCP","8963","0.177421500","5004  >  36330 [PSH, ACK] Seq=794678 Ack=1 Win=85 Len=8897 TSval=2121626571 TSecr=3180723262"
"338","7.257029143","172.16.20.1","172.16.20.9","TCP","2738","0.008070262","5004  >  36330 [PSH, ACK] Seq=803575 Ack=1 Win=85 Len=2672 TSval=2121626572 TSecr=3180723439"
"340","7.293017198","172.16.20.1","172.16.20.9","TCP","2416","0.035963266","5004  >  36330 [PSH, ACK] Seq=806247 Ack=1 Win=85 Len=2350 TSval=2121626615 TSecr=3180723448"
"342","7.294209605","172.16.20.1","172.16.20.9","TCP","2019","0.001176915","5004  >  36330 [PSH, ACK] Seq=808597 Ack=1 Win=85 Len=1953 TSval=2121626616 TSecr=3180723484"
"344","7.337816921","172.16.20.1","172.16.20.9","TCP","7211","0.043598294","5004  >  36330 [PSH, ACK] Seq=810550 Ack=1 Win=85 Len=7145 TSval=2121626660 TSecr=3180723485"
"346","7.503249222","172.16.20.1","172.16.20.9","TCP","7450","0.165409112","5004  >  36330 [PSH, ACK] Seq=817695 Ack=1 Win=85 Len=7384 TSval=2121626826 TSecr=3180723528"
"348","7.552206699","172.16.20.1","172.16.20.9","TCP","6476","0.048927892","5004  >  36330 [PSH, ACK] Seq=825079 Ack=1 Win=85 Len=6410 TSval=2121626875 TSecr=3180723694"
"350","7.558422189","172.16.20.1","172.16.20.9","TCP","5685","0.006200935","5004  >  36330 [PSH, ACK] Seq=831489 Ack=1 Win=85 Len=5619 TSval=2121626875 TSecr=3180723743"
"352","7.755783910","172.16.20.1","172.16.20.9","TCP","10066","0.197339434","5004  >  36330 [PSH, ACK] Seq=837108 Ack=1 Win=85 Len=10000 TSval=2121627078 TSecr=3180723749"
"354","7.764850601","172.16.20.1","172.16.20.9","TCP","1120","0.008834753","5004  >  36330 [PSH, ACK] Seq=847108 Ack=1 Win=85 Len=1054 TSval=2121627079 TSecr=3180723946"
"356","7.814131790","172.16.20.1","172.16.20.9","TCP","5147","0.049232456","5004  >  36330 [PSH, ACK] Seq=848162 Ack=1 Win=85 Len=5081 TSval=2121627137 TSecr=3180723955"
"358","7.823111502","172.16.20.1","172.16.20.9","TCP","4410","0.008635410","5004  >  36330 [PSH, ACK] Seq=853243 Ack=1 Win=85 Len=4344 TSval=2121627137 TSecr=3180723955"
"360","7.826945882","172.16.20.1","172.16.20.9","TCP","1146","0.003809638","5004  >  36330 [PSH, ACK] Seq=857587 Ack=1 Win=85 Len=1080 TSval=2121627137 TSecr=3180724005"
"362","7.994449392","172.16.20.1","172.16.20.9","TCP","5413","0.167423544","5004  >  36330 [PSH, ACK] Seq=858667 Ack=1 Win=85 Len=5347 TSval=2121627317 TSecr=3180724017"
"364","8.007116494","172.16.20.1","172.16.20.9","TCP","6865","0.012359729","5004  >  36330 [PSH, ACK] Seq=864014 Ack=1 Win=85 Len=6799 TSval=2121627317 TSecr=3180724185"
"366","8.057453451","172.16.20.1","172.16.20.9","TCP","7306","0.049904914","5004  >  36330 [PSH, ACK] Seq=870813 Ack=1 Win=85 Len=7240 TSval=2121627380 TSecr=3180724198"
"368","8.063508853","172.16.20.1","172.16.20.9","TCP","2826","0.006035552","5004  >  36330 [PSH, ACK] Seq=878053 Ack=1 Win=85 Len=2760 TSval=2121627380 TSecr=3180724198"
"370","8.067073986","172.16.20.1","172.16.20.9","TCP","8754","0.003547529","5004  >  36330 [PSH, ACK] Seq=880813 Ack=1 Win=85 Len=8688 TSval=2121627380 TSecr=3180724248"
"372","8.076503437","172.16.20.1","172.16.20.9","TCP","8754","0.009380641","5004  >  36330 [PSH, ACK] Seq=889501 Ack=1 Win=85 Len=8688 TSval=2121627380 TSecr=3180724248"
"374","8.088117076","172.16.20.1","172.16.20.9","TCP","1514","0.011588681","5004  >  36330 [ACK] Seq=898189 Ack=1 Win=85 Len=1448 TSval=2121627390 TSecr=3180724254"
"375","8.088118758","172.16.20.1","172.16.20.9","TCP","11650","0.000001682","5004  >  36330 [PSH, ACK] Seq=899637 Ack=1 Win=85 Len=11584 TSval=2121627390 TSecr=3180724258"
"377","8.103203711","172.16.20.1","172.16.20.9","TCP","11650","0.015026735","5004  >  36330 [PSH, ACK] Seq=911221 Ack=1 Win=85 Len=11584 TSval=2121627390 TSecr=3180724258"
"379","8.114006814","172.16.20.1","172.16.20.9","TCP","5858","0.010779607","5004  >  36330 [PSH, ACK] Seq=922805 Ack=1 Win=85 Len=5792 TSval=2121627411 TSecr=3180724279"
"381","8.120825253","172.16.20.1","172.16.20.9","TCP","5858","0.006803791","5004  >  36330 [PSH, ACK] Seq=928597 Ack=1 Win=85 Len=5792 TSval=2121627426 TSecr=3180724294"
"383","8.125947573","172.16.20.1","172.16.20.9","TCP","1514","0.005097589","5004  >  36330 [ACK] Seq=934389 Ack=1 Win=85 Len=1448 TSval=2121627443 TSecr=3180724311"
"384","8.127710149","172.16.20.1","172.16.20.9","TCP","4410","0.001762576","5004  >  36330 [PSH, ACK] Seq=935837 Ack=1 Win=85 Len=4344 TSval=2121627443 TSecr=3180724311"
"386","8.133528750","172.16.20.1","172.16.20.9","TCP","4410","0.005804839","5004  >  36330 [PSH, ACK] Seq=940181 Ack=1 Win=85 Len=4344 TSval=2121627443 TSecr=3180724311"
"388","8.138906390","172.16.20.1","172.16.20.9","TCP","1578","0.005360385","5004  >  36330 [PSH, ACK] Seq=944525 Ack=1 Win=85 Len=1512 TSval=2121627450 TSecr=3180724318"
"390","8.232993679","172.16.20.1","172.16.20.9","TCP","5858","0.094068808","5004  >  36330 [PSH, ACK] Seq=946037 Ack=1 Win=85 Len=5792 TSval=2121627555 TSecr=3180724329"
"392","8.238008651","172.16.20.1","172.16.20.9","TCP","4274","0.004962927","5004  >  36330 [PSH, ACK] Seq=951829 Ack=1 Win=85 Len=4208 TSval=2121627555 TSecr=3180724329"
"394","8.243034087","172.16.20.1","172.16.20.9","TCP","5858","0.004993156","5004  >  36330 [PSH, ACK] Seq=956037 Ack=1 Win=85 Len=5792 TSval=2121627556 TSecr=3180724424"
"396","8.248204654","172.16.20.1","172.16.20.9","TCP","2962","0.005112189","5004  >  36330 [PSH, ACK] Seq=961829 Ack=1 Win=85 Len=2896 TSval=2121627561 TSecr=3180724429"
"398","8.252958807","172.16.20.1","172.16.20.9","TCP","6330","0.004730489","5004  >  36330 [PSH, ACK] Seq=964725 Ack=1 Win=85 Len=6264 TSval=2121627561 TSecr=3180724429"
"400","8.373188400","172.16.20.1","172.16.20.9","TCP","5858","0.120177355","5004  >  36330 [PSH, ACK] Seq=970989 Ack=1 Win=85 Len=5792 TSval=2121627696 TSecr=3180724443"
"402","8.378549867","172.16.20.1","172.16.20.9","TCP","4274","0.005341096","5004  >  36330 [PSH, ACK] Seq=976781 Ack=1 Win=85 Len=4208 TSval=2121627696 TSecr=3180724443"
"404","8.383678203","172.16.20.1","172.16.20.9","TCP","7306","0.004967422","5004  >  36330 [PSH, ACK] Seq=980989 Ack=1 Win=85 Len=7240 TSval=2121627696 TSecr=3180724564"
"406","8.391392089","172.16.20.1","172.16.20.9","TCP","1514","0.007163362","5004  >  36330 [ACK] Seq=988229 Ack=1 Win=85 Len=1448 TSval=2121627706 TSecr=3180724569"
"407","8.391394030","172.16.20.1","172.16.20.9","TCP","7306","0.000001941","5004  >  36330 [PSH, ACK] Seq=989677 Ack=1 Win=85 Len=7240 TSval=2121627706 TSecr=3180724569"
"409","8.400411211","172.16.20.1","172.16.20.9","TCP","7306","0.008944605","5004  >  36330 [PSH, ACK] Seq=996917 Ack=1 Win=85 Len=7240 TSval=2121627706 TSecr=3180724569"
"411","8.406558491","172.16.20.1","172.16.20.9","TCP","7306","0.005919838","5004  >  36330 [PSH, ACK] Seq=1004157 Ack=1 Win=85 Len=7240 TSval=2121627714 TSecr=3180724575"
"413","8.414707617","172.16.20.1","172.16.20.9","TCP","2902","0.008125947","5004  >  36330 [PSH, ACK] Seq=1011397 Ack=1 Win=85 Len=2836 TSval=2121627729 TSecr=3180724597"
"415","8.417605908","172.16.20.1","172.16.20.9","TCP","7306","0.002877933","5004  >  36330 [PSH, ACK] Seq=1014233 Ack=1 Win=85 Len=7240 TSval=2121627740 TSecr=3180724605"
"417","8.424926164","172.16.20.1","172.16.20.9","TCP","2826","0.006793046","5004  >  36330 [PSH, ACK] Seq=1021473 Ack=1 Win=85 Len=2760 TSval=2121627740 TSecr=3180724605"
"419","8.427830675","172.16.20.1","172.16.20.9","TCP","5858","0.002883928","5004  >  36330 [PSH, ACK] Seq=1024233 Ack=1 Win=85 Len=5792 TSval=2121627740 TSecr=3180724605"
"421","8.433626263","172.16.20.1","172.16.20.9","TCP","1113","0.005443402","5004  >  36330 [PSH, ACK] Seq=1030025 Ack=1 Win=85 Len=1047 TSval=2121627748 TSecr=3180724615"
"423","8.486277290","172.16.20.1","172.16.20.9","TCP","7306","0.051917765","5004  >  36330 [PSH, ACK] Seq=1031072 Ack=1 Win=85 Len=7240 TSval=2121627809 TSecr=3180724625"
"425","8.493223017","172.16.20.1","172.16.20.9","TCP","2826","0.006885841","5004  >  36330 [PSH, ACK] Seq=1038312 Ack=1 Win=85 Len=2760 TSval=2121627809 TSecr=3180724625"
"427","8.498748297","172.16.20.1","172.16.20.9","TCP","8754","0.005493650","5004  >  36330 [PSH, ACK] Seq=1041072 Ack=1 Win=85 Len=8688 TSval=2121627816 TSecr=3180724684"
"429","8.514690434","172.16.20.1","172.16.20.9","TCP","8754","0.015879505","5004  >  36330 [PSH, ACK] Seq=1049760 Ack=1 Win=85 Len=8688 TSval=2121627816 TSecr=3180724684"
"431","8.522229849","172.16.20.1","172.16.20.9","TCP","8754","0.007503961","5004  >  36330 [PSH, ACK] Seq=1058448 Ack=1 Win=85 Len=8688 TSval=2121627821 TSecr=3180724684"
"433","8.532429078","172.16.20.1","172.16.20.9","TCP","7306","0.010175981","5004  >  36330 [PSH, ACK] Seq=1067136 Ack=1 Win=85 Len=7240 TSval=2121627837 TSecr=3180724705"
"435","8.540390224","172.16.20.1","172.16.20.9","TCP","1514","0.007937884","5004  >  36330 [ACK] Seq=1074376 Ack=1 Win=85 Len=1448 TSval=2121627855 TSecr=3180724723"
"436","8.540392148","172.16.20.1","172.16.20.9","TCP","5858","0.000001924","5004  >  36330 [PSH, ACK] Seq=1075824 Ack=1 Win=85 Len=5792 TSval=2121627855 TSecr=3180724723"
"438","8.546745180","172.16.20.1","172.16.20.9","TCP","5858","0.006098856","5004  >  36330 [PSH, ACK] Seq=1081616 Ack=1 Win=85 Len=5792 TSval=2121627855 TSecr=3180724723"
"440","8.565581916","172.16.20.1","172.16.20.9","TCP","5858","0.018811439","5004  >  36330 [PSH, ACK] Seq=1087408 Ack=1 Win=85 Len=5792 TSval=2121627863 TSecr=3180724731"
"442","8.572999590","172.16.20.1","172.16.20.9","TCP","5858","0.007392382","5004  >  36330 [PSH, ACK] Seq=1093200 Ack=1 Win=85 Len=5792 TSval=2121627869 TSecr=3180724737"
"444","8.577658241","172.16.20.1","172.16.20.9","TCP","5858","0.004633815","5004  >  36330 [PSH, ACK] Seq=1098992 Ack=1 Win=85 Len=5792 TSval=2121627888 TSecr=3180724756"
"446","8.585725193","172.16.20.1","172.16.20.9","TCP","4410","0.008035930","5004  >  36330 [PSH, ACK] Seq=1104784 Ack=1 Win=85 Len=4344 TSval=2121627896 TSecr=3180724764"
"448","8.588890194","172.16.20.1","172.16.20.9","TCP","1514","0.003060100","5004  >  36330 [ACK] Seq=1109128 Ack=1 Win=85 Len=1448 TSval=2121627908 TSecr=3180724776"
"449","8.590989818","172.16.20.1","172.16.20.9","TCP","2432","0.002099624","5004  >  36330 [PSH, ACK] Seq=1110576 Ack=1 Win=85 Len=2366 TSval=2121627908 TSecr=3180724776"
"451","8.593509173","172.16.20.1","172.16.20.9","TCP","4410","0.002508721","5004  >  36330 [PSH, ACK] Seq=1112942 Ack=1 Win=85 Len=4344 TSval=2121627908 TSecr=3180724776"
"453","8.597418243","172.16.20.1","172.16.20.9","TCP","4410","0.003723554","5004  >  36330 [PSH, ACK] Seq=1117286 Ack=1 Win=85 Len=4344 TSval=2121627912 TSecr=3180724776"
"455","8.602379568","172.16.20.1","172.16.20.9","TCP","4410","0.004948421","5004  >  36330 [PSH, ACK] Seq=1121630 Ack=1 Win=85 Len=4344 TSval=2121627916 TSecr=3180724781"
"457","8.607171656","172.16.20.1","172.16.20.9","TCP","5858","0.004773366","5004  >  36330 [PSH, ACK] Seq=1125974 Ack=1 Win=85 Len=5792 TSval=2121627916 TSecr=3180724781"
"459","8.612649743","172.16.20.1","172.16.20.9","TCP","5858","0.005078831","5004  >  36330 [PSH, ACK] Seq=1131766 Ack=1 Win=85 Len=5792 TSval=2121627920 TSecr=3180724788"
"461","8.618638828","172.16.20.1","172.16.20.9","TCP","5858","0.005977920","5004  >  36330 [PSH, ACK] Seq=1137558 Ack=1 Win=85 Len=5792 TSval=2121627930 TSecr=3180724793"
"463","8.624583733","172.16.20.1","172.16.20.9","TCP","5858","0.005913813","5004  >  36330 [PSH, ACK] Seq=1143350 Ack=1 Win=85 Len=5792 TSval=2121627935 TSecr=3180724803"
"465","8.630677112","172.16.20.1","172.16.20.9","TCP","1300","0.006073942","5004  >  36330 [PSH, ACK] Seq=1149142 Ack=1 Win=85 Len=1234 TSval=2121627947 TSecr=3180724815"
"467","8.740315528","172.16.20.1","172.16.20.9","TCP","5858","0.109605230","5004  >  36330 [PSH, ACK] Seq=1150376 Ack=1 Win=85 Len=5792 TSval=2121628063 TSecr=3180724821"
"469","8.748667081","172.16.20.1","172.16.20.9","TCP","4274","0.007892803","5004  >  36330 [PSH, ACK] Seq=1156168 Ack=1 Win=85 Len=4208 TSval=2121628063 TSecr=3180724821"
"471","8.751595057","172.16.20.1","172.16.20.9","TCP","5858","0.002904605","5004  >  36330 [PSH, ACK] Seq=1160376 Ack=1 Win=85 Len=5792 TSval=2121628063 TSecr=3180724821"
"473","8.757837565","172.16.20.1","172.16.20.9","TCP","2962","0.005434354","5004  >  36330 [PSH, ACK] Seq=1166168 Ack=1 Win=85 Len=2896 TSval=2121628071 TSecr=3180724939"
"475","8.760790572","172.16.20.1","172.16.20.9","TCP","7306","0.002933212","5004  >  36330 [PSH, ACK] Seq=1169064 Ack=1 Win=85 Len=7240 TSval=2121628071 TSecr=3180724939"
"477","8.768189168","172.16.20.1","172.16.20.9","TCP","7306","0.006581813","5004  >  36330 [PSH, ACK] Seq=1176304 Ack=1 Win=85 Len=7240 TSval=2121628074 TSecr=3180724939"
"479","8.777376669","172.16.20.1","172.16.20.9","TCP","7306","0.009162706","5004  >  36330 [PSH, ACK] Seq=1183544 Ack=1 Win=85 Len=7240 TSval=2121628084 TSecr=3180724952"
"481","8.783468507","172.16.20.1","172.16.20.9","TCP","5858","0.006068869","5004  >  36330 [PSH, ACK] Seq=1190784 Ack=1 Win=85 Len=5792 TSval=2121628091 TSecr=3180724959"
"483","8.790226679","172.16.20.1","172.16.20.9","TCP","1514","0.006717251","5004  >  36330 [ACK] Seq=1196576 Ack=1 Win=85 Len=1448 TSval=2121628107 TSecr=3180724974"
"484","8.791200387","172.16.20.1","172.16.20.9","TCP","5551","0.000973708","5004  >  36330 [PSH, ACK] Seq=1198024 Ack=1 Win=85 Len=5485 TSval=2121628107 TSecr=3180724974"
"486","8.826577930","172.16.20.1","172.16.20.9","TCP","5858","0.035358277","5004  >  36330 [PSH, ACK] Seq=1203509 Ack=1 Win=85 Len=5792 TSval=2121628148 TSecr=3180724982"
"488","8.832033257","172.16.20.1","172.16.20.9","TCP","4274","0.000003807","5004  >  36330 [PSH, ACK] Seq=1209301 Ack=1 Win=85 Len=4208 TSval=2121628148 TSecr=3180724982"
"490","8.841990030","172.16.20.1","172.16.20.9","TCP","2678","0.009327882","5004  >  36330 [PSH, ACK] Seq=1213509 Ack=1 Win=85 Len=2612 TSval=2121628164 TSecr=3180725023"
"492","8.958847776","172.16.20.1","172.16.20.9","TCP","7306","0.116842389","5004  >  36330 [PSH, ACK] Seq=1216121 Ack=1 Win=85 Len=7240 TSval=2121628281 TSecr=3180725032"
"494","8.965689764","172.16.20.1","172.16.20.9","TCP","2826","0.006492527","5004  >  36330 [PSH, ACK] Seq=1223361 Ack=1 Win=85 Len=2760 TSval=2121628281 TSecr=3180725032"
"496","8.967930452","172.16.20.1","172.16.20.9","TCP","7306","0.002209902","5004  >  36330 [PSH, ACK] Seq=1226121 Ack=1 Win=85 Len=7240 TSval=2121628281 TSecr=3180725032"
"498","8.975912867","172.16.20.1","172.16.20.9","TCP","1514","0.007891851","5004  >  36330 [ACK] Seq=1233361 Ack=1 Win=85 Len=1448 TSval=2121628288 TSecr=3180725156"
"499","8.984076801","172.16.20.1","172.16.20.9","TCP","8754","0.008163934","5004  >  36330 [PSH, ACK] Seq=1234809 Ack=1 Win=85 Len=8688 TSval=2121628288 TSecr=3180725156"
"501","8.998751382","172.16.20.1","172.16.20.9","TCP","5515","0.014523670","5004  >  36330 [PSH, ACK] Seq=1243497 Ack=1 Win=85 Len=5449 TSval=2121628290 TSecr=3180725156"
"503","9.014334600","172.16.20.1","172.16.20.9","TCP","5858","0.015557421","5004  >  36330 [PSH, ACK] Seq=1248946 Ack=1 Win=85 Len=5792 TSval=2121628337 TSecr=3180725189"
"505","9.023098293","172.16.20.1","172.16.20.9","TCP","4274","0.008717380","5004  >  36330 [PSH, ACK] Seq=1254738 Ack=1 Win=85 Len=4208 TSval=2121628337 TSecr=3180725189"
"507","9.030473067","172.16.20.1","172.16.20.9","TCP","7306","0.007343177","5004  >  36330 [PSH, ACK] Seq=1258946 Ack=1 Win=85 Len=7240 TSval=2121628337 TSecr=3180725205"
"509","9.036933853","172.16.20.1","172.16.20.9","TCP","1514","0.005873822","5004  >  36330 [ACK] Seq=1266186 Ack=1 Win=85 Len=1448 TSval=2121628353 TSecr=3180725214"
"510","9.038316062","172.16.20.1","172.16.20.9","TCP","7306","0.001382209","5004  >  36330 [PSH, ACK] Seq=1267634 Ack=1 Win=85 Len=7240 TSval=2121628353 TSecr=3180725214"
"512","9.046408863","172.16.20.1","172.16.20.9","TCP","7306","0.007841077","5004  >  36330 [PSH, ACK] Seq=1274874 Ack=1 Win=85 Len=7240 TSval=2121628353 TSecr=3180725214"
"514","9.053546292","172.16.20.1","172.16.20.9","TCP","5858","0.007113847","5004  >  36330 [PSH, ACK] Seq=1282114 Ack=1 Win=85 Len=5792 TSval=2121628361 TSecr=3180725229"
"516","9.060157737","172.16.20.1","172.16.20.9","TCP","1514","0.006586929","5004  >  36330 [ACK] Seq=1287906 Ack=1 Win=85 Len=1448 TSval=2121628376 TSecr=3180725244"
"517","9.060835846","172.16.20.1","172.16.20.9","TCP","5858","0.000678109","5004  >  36330 [PSH, ACK] Seq=1289354 Ack=1 Win=85 Len=5792 TSval=2121628376 TSecr=3180725244"
